pdf,page,index,source,side_pt,native_width,native_height,trimmed,detector_score,texture,x0,y0,x1,y1
A Matter of Endgame Technique – Jacob Aagaard.pdf,145,1,contour,146.94,800,800,False,0.5,0.6197,276.87,66.11,423.16,213.05
A Matter of Endgame Technique – Jacob Aagaard.pdf,145,2,contour,144.32,800,800,False,0.5,0.6449,277.85,461.45,422.18,605.77
A Matter of Endgame Technique – Jacob Aagaard.pdf,181,0,contour,146.94,800,800,False,0.5,0.6336,76.91,166.25,223.2,313.2
A Matter of Endgame Technique – Jacob Aagaard.pdf,181,1,contour,146.62,800,800,False,0.5,0.6208,277.52,66.11,423.81,212.72
A Matter of Endgame Technique – Jacob Aagaard.pdf,181,2,contour,146.62,800,800,False,0.5,0.6355,277.2,448.03,423.48,594.65
A Matter of Endgame Technique – Jacob Aagaard.pdf,217,0,contour,122.4,800,800,False,0.5,0.6887,88.69,200.94,211.09,323.34
A Matter of Endgame Technique – Jacob Aagaard.pdf,217,1,contour,146.62,800,800,False,0.5,0.6697,76.25,404.18,222.87,550.79
A Matter of Endgame Technique – Jacob Aagaard.pdf,217,2,contour,146.94,800,800,False,0.5,0.6336,277.52,219.6,424.47,366.54
A Matter of Endgame Technique – Jacob Aagaard.pdf,252,0,contour,146.94,800,800,False,0.5,0.4514,75.27,128.62,222.21,275.23
A Matter of Endgame Technique – Jacob Aagaard.pdf,252,1,contour,146.62,800,800,False,0.5,0.5531,276.87,66.11,423.48,212.72
A Matter of Endgame Technique – Jacob Aagaard.pdf,288,0,contour,146.94,800,800,False,0.5,0.5291,75.27,321.38,222.21,468.32
A Matter of Endgame Technique – Jacob Aagaard.pdf,288,1,contour,146.94,800,800,False,0.5,0.5569,276.87,141.38,423.81,288.0
A Matter of Endgame Technique – Jacob Aagaard.pdf,288,2,contour,122.73,800,800,False,0.5,0.6207,288.98,469.63,411.7,591.37
A Matter of Endgame Technique – Jacob Aagaard.pdf,324,0,contour,122.4,800,800,False,0.5,0.6639,88.03,187.85,210.43,310.25
A Matter of Endgame Technique – Jacob Aagaard.pdf,324,1,contour,146.62,800,800,False,0.5,0.684,75.6,466.68,222.21,613.3
A Matter of Endgame Technique – Jacob Aagaard.pdf,324,2,contour,146.94,800,800,False,0.5,0.6273,276.87,316.79,423.81,463.41
A Matter of Endgame Technique – Jacob Aagaard.pdf,360,0,contour,146.62,800,800,False,0.5,0.5038,75.93,241.85,222.54,388.47
A Matter of Endgame Technique – Jacob Aagaard.pdf,360,1,contour,146.94,800,800,False,0.5,0.5982,277.2,66.76,424.14,213.38
A Matter of Endgame Technique – Jacob Aagaard.pdf,360,2,contour,146.62,800,800,False,0.5,0.5944,276.87,473.56,423.48,619.84
A Matter of Endgame Technique – Jacob Aagaard.pdf,396,0,contour,122.4,800,800,False,0.5,0.6647,87.38,65.78,209.45,188.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,396,1,contour,146.94,800,800,False,0.5,0.5796,74.94,382.25,221.56,529.19
A Matter of Endgame Technique – Jacob Aagaard.pdf,432,0,contour,146.29,800,800,False,0.5,0.6892,75.93,165.92,221.89,312.21
A Matter of Endgame Technique – Jacob Aagaard.pdf,468,0,contour,122.4,800,800,False,0.5,0.5954,88.36,176.07,210.43,298.47
A Matter of Endgame Technique – Jacob Aagaard.pdf,468,1,contour,122.4,800,800,False,0.5,0.6451,88.03,401.56,210.11,523.96
A Matter of Endgame Technique – Jacob Aagaard.pdf,468,2,contour,146.62,800,800,False,0.5,0.5913,276.54,103.42,423.16,250.03
A Matter of Endgame Technique – Jacob Aagaard.pdf,468,3,contour,122.07,800,800,False,0.5,0.6858,288.98,330.87,411.05,452.94
A Matter of Endgame Technique – Jacob Aagaard.pdf,504,0,contour,146.29,800,800,False,0.5,0.6669,75.6,203.89,221.89,350.18
A Matter of Endgame Technique – Jacob Aagaard.pdf,504,1,contour,122.4,800,800,False,0.5,0.7061,91.63,494.17,213.71,616.57
A Matter of Endgame Technique – Jacob Aagaard.pdf,504,2,contour,122.4,800,800,False,0.5,0.702,288.65,150.54,411.05,272.61
A Matter of Endgame Technique – Jacob Aagaard.pdf,504,3,contour,122.4,800,800,False,0.5,0.6811,288.65,350.83,411.05,472.9
A Matter of Endgame Technique – Jacob Aagaard.pdf,540,0,contour,122.73,800,800,False,0.5,0.6091,87.71,65.78,210.11,188.51
A Matter of Endgame Technique – Jacob Aagaard.pdf,540,1,contour,122.4,800,800,False,0.5,0.6243,87.38,329.23,209.78,451.63
